7.677448011412900675e-01 1.871142489300404721e-01 3.514094992866936135e-02 9.999999999999998473e-03 0.000000000000000000e+00
1.517699300484544878e-01 6.718485353616006073e-01 1.562200948768088515e-01 2.016143971313614711e-02 0.000000000000000000e+00
3.965872604973709470e-02 1.082936302486854629e-01 6.738055411740797584e-01 1.630714655523662071e-01 1.517063697513145425e-02
1.489408241547009355e-02 2.489408241547009029e-02 1.187289889856411040e-01 7.197881648309402136e-01 1.216946813524785453e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.490233421697592653e-02 9.276910281735840924e-02 8.923285629656657614e-01
