6.115186988266497758e-01 1.704010286422269760e-01 9.831623067597275445e-02 6.450040495404339713e-02 5.526363690110723537e-02
1.722564529992201832e-01 5.509025811996880462e-01 1.872922564009357749e-01 6.432306410023394538e-02 2.522564529992201918e-02
9.867717076970250467e-02 1.907401953879174217e-01 4.754230308027942997e-01 1.904040469113840173e-01 4.475555612820179829e-02
5.992029773886026200e-02 5.469765408023863351e-02 1.636999013600588804e-01 5.580950976708635158e-01 1.635870491499787360e-01
4.551645849774570846e-02 9.439034741587982655e-03 3.425294245979785407e-02 1.351872885428315740e-01 7.756042757580370317e-01
